Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Argentina,ARG,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,0.317996621285899,1.08028201046168,2.51068376068376,0.513590391908976,7.4453447485094,6.48507462686567,6.11142295818131,0.780100088313218,0.366242665301461,0.345512311358221,0.319891840343793,0.538951494365507,0.205601424639793,2.14907499308482,3.20299775498525,1.08970079271896,0.188678193594417,2.2361352803208,1.50539617171453,2.97562647140838,3.39256762590618,1.84015797582622,2.82942603071948,10.0192997698619,2.42027690797277,5.41817227526899,4.93063963472054,5.8483098087113,6.12535884073,6.30239060839338,4.98477320362765,3.85497494547727,2.56289718097733,2.68797040298901,3.2409905541162,3.8347656346229,5.75958348760537,6.16573728850754,4.44520576046427,4.37896257386184,5.18744959035337,7.38051382184089,7.56745947160477,12.2766756880459,11.4328128481969,12.1129927226954,11.1961495251035,13.2562855305853,12.4465762005289,11.5485873893108,13.5826861326035,12.5876568099145,12.1163894457491,14.3105981192143,14.3513771238565,17.2717103742024,17.8212781241316,16.2528579966868,15.6087205665252,20.5696720885951,20.5026190003547,17.5995642732049,18.0985413008228,15.5402686432959,..
Argentina,ARG,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,0.0198747888303687,0.0682283375028429,0.0089031339031339,0.0237041719342604,..,0.0298507462686567,0.0140331181588549,0.0147188695908154,0.0315047454022762,0.0867090283293619,0.0307820450142141,0.0287849093581578,0.0237439965463278,0.0650840397663483,0.086389047849628,0.0314631919024488,0.139348739729998,0.0219414390557615,0.00939058517004642,0.141227458058358,0.0193468132121146,0.00183615182638683,0.0153901834306917,0.026363087697889,0.0483262647913434,1.10552285593164,0.715365319026027,0.0565692927920068,0.246407144917646,1.19669296992193,1.18382697882544,0.953946372754019,1.10784710204579,0.919149751860685,0.267734070611491,0.818888591767633,0.663985044701994,0.884175466702712,0.722803873455501,0.413337490074147,0.336634564430023,0.240032553227808,0.374434750799933,0.648938194055185,0.833151274941291,0.72501364407437,0.721942054907155,0.742808079240199,1.08887828899038,0.5794006008658,0.499341735289566,0.924133635537748,0.631888202993559,0.913684457776904,0.729703543626495,0.842962572919944,1.08255480544407,1.11853630031705,1.00644032712001,1.0141808140895,1.27923067262422,1.05081606945844,1.00413743613257,1.07227775774405,..
Argentina,ARG,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,11.0801947729305,6.72049124403002,9.91809116809117,10.9908343868521,12.4140039749274,13.5373134328358,12.8262699971934,14.4539299381807,18.6980663962509,16.0391845379931,14.2864903036558,11.5139637432631,15.49727483676,16.2586439740315,18.9800039617907,27.3856389713838,24.4944427722596,20.3924869486268,20.2882738909292,21.1332046840903,23.5433128779424,23.6973754713485,20.4155011280497,14.7233699653135,20.5702194347809,22.2938698058306,23.2962198007423,20.4224330305897,18.5415340274415,23.6100633985428,21.6789955282781,22.5948711376748,24.6793812478916,32.0839120320398,33.7204692579633,37.3877620954833,36.3279161581525,39.403423156601,39.3141524455589,32.429169632669,34.4662181109346,32.1752329198747,28.0831616451338,24.6188031276246,26.6501082366102,25.8347091089687,28.6150138124042,28.8861654549583,28.5240957745174,29.947095271426,31.3630377332529,31.1179356038666,31.9007920034146,31.7261174312364,29.8578585732466,26.0670558364872,23.8615475584179,25.2998125666703,28.0730479539788,25.6508482569843,23.5948704698408,24.9777493799911,25.06688806943,30.5937530795767,..
Argentina,ARG,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,0.785054158799563,0.591312258357971,0.685541310541311,0.655815423514539,0.122305457881058,0.335820895522388,0.196463654223969,0.35325287017957,0.590713976292679,0.800238284352661,0.761704721724277,0.958476237138657,0.87744859964384,2.02736783872175,4.85732050887001,6.74540138591523,3.78749874586134,4.70511462510403,2.93242364173722,3.39459201496068,3.74672623140068,3.42792853697091,8.99395554773832,9.64938751417638,10.4053918086219,8.45068188569006,8.53753689591593,5.12099032995693,5.0827986463492,4.93120918009823,6.97171802786794,5.40535684795005,5.38629923641348,4.13447794900232,3.73541257800391,4.35002851891322,6.1715976207841,6.07921501056124,5.03550731600031,4.2954179166434,4.7505822171375,5.65211183419611,5.54513576097964,4.28417016668026,5.08426119923545,4.36666070649383,3.55805293002768,4.80642883644303,6.55765141049755,5.96083524900048,6.69243458459011,7.56209470902958,6.63966400580848,7.58885338162743,8.18330704566392,7.35081007033941,8.05582627077546,8.05498046450491,7.50304346039417,7.3880805872743,7.6233630967521,8.23184026865131,6.43697927217543,5.35450515213954,..
Argentina,ARG,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,0.109311338567028,0.0227427791676143,0.0178062678062678,0.221238938053097,0.0152881822351322,0.0223880597014925,0.0210496772382823,0.0588754783632617,0.189028472413657,0.295207836907599,0.391716612043626,0.0287849093581578,0.338891587070315,3.66195349745359,2.66788088215874,0.351850572860311,0.151054033867318,0.562154800635545,0.434527986504875,0.417578240427955,0.492784118344936,1.18965946060536,0.338245789685533,1.1238302416119,2.7334067120151,1.52267136541517,0.982994247006782,0.911537013398474,1.84455890071152,1.11471628242008,0.842777770707755,1.39111942888893,1.06736346759564,0.879085247230279,0.749816718873536,0.798161889203746,1.40763752456275,1.63610436095386,2.80601029468239,3.44166001530414,2.41188411234669,2.14209462947169,2.33554849910564,2.59385400793023,2.40781359901282,2.46034820502436,2.43448095862324,2.2965463064923,1.74909551688359,1.6739792677513,2.39525974005936,1.81895195142708,2.10459290579107,2.11503327181236,3.7336064204558,4.83679589414543,5.1668429422481,4.95181112026733,3.72124641193214,4.52736179600863,5.76373647218219,6.93762520335459,6.39290279958932,4.64657578020863,..
Argentina,ARG,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,0.198747888303687,0.284284739595179,0.36502849002849,0.18173198482933,0.259899097997248,0.440298507462687,0.378894190289082,0.463644392110686,0.25203796321821,0.32433148001059,0.511826944550069,0.416462518373346,0.334574496789164,0.826567305032623,1.58636703790113,0.971521974353662,0.861453909010847,1.27846712567148,1.30016920127097,1.15354254789317,1.54822473002402,1.86686563875549,1.98042909860879,4.12955385033725,2.74849914171334,2.73388722426815,1.48485783696951,1.16720083017274,1.72218134498398,1.6773537462417,1.28672487290955,1.3190862378637,3.5798720809529,1.32813443874024,1.62627250657969,1.86045529516563,1.80375285391735,1.47975510862574,1.12713092908022,2.05324727534175,1.65064818790635,2.02193983304182,2.10667511528934,0.903158984334495,1.56146385569561,2.66662372244341,3.55571128025447,3.60524822347583,3.00464823365369,2.55654844883124,2.2470242044166,2.58536439314489,2.90217416876017,1.86817384095788,1.78114087168571,2.24919573036501,2.27730458311484,2.18121119526905,2.08944897897854,2.34716085056976,2.15960994358722,2.38566181226623,2.69901197094184,1.46240261124311,..
Argentina,ARG,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1.43098479578654,2.04685012508529,3.58796296296296,1.5960809102402,7.84283748662284,7.3134328358209,6.72186359809149,1.67059169855755,1.42952782262828,1.85199894095843,2.01592216367598,1.97146006859383,1.78026010468944,8.73004767405913,12.4009552317648,9.18993791775061,5.12803362206392,8.80381327078762,6.18190758639765,8.08256673274854,9.19964951888793,8.32644776398437,14.1574466501828,24.9484344636853,18.3559008351144,19.230935606574,16.6513939336388,13.1046072750315,15.0213048776923,15.2223627870753,15.2698208539383,12.924483832934,13.7042790679851,9.94881778982254,9.62022642818481,11.6622999296731,15.8065565315716,16.2449872353511,14.1366581736827,14.5826252712253,14.3371986721739,17.4366926717783,17.9292535977793,20.7067970410461,21.319502777082,22.3316390007314,21.466336748916,24.7073169762366,24.8468496505541,22.3193509557596,25.4167463969592,25.4782014990538,24.3947087291024,26.7963430713888,28.7791350052884,32.5514746419722,34.403806725714,32.5593970770451,29.9288997449501,35.8464561365373,37.3285591855004,36.2055076269354,34.6315727796619,28.0760299446312,..
Argentina,ARG,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,11.0801947729305,6.72049124403002,9.91809116809117,10.9908343868521,12.4140039749274,13.5373134328358,12.8262699971934,14.4539299381807,18.6980663962509,16.0391845379931,14.2864903036558,11.5139637432631,15.49727483676,16.2586439740315,18.9800039617907,27.3856389713838,24.4944427722596,20.3924869486268,20.2882738909292,21.1332046840903,23.5433128779424,23.6973754713485,20.4155011280497,14.7233699653135,20.5702194347809,22.2938698058306,23.2962198007423,20.4224330305897,18.5415340274415,23.6100633985428,21.6789955282781,22.5948711376748,24.6793812478916,32.0839120320398,33.7204692579633,37.3877620954833,36.3279161581525,39.403423156601,39.3141524455589,32.429169632669,34.4662181109346,32.1752329198747,28.0831616451338,24.6188031276246,26.6501082366102,25.8347091089687,28.6150138124042,28.8861654549583,28.5240957745174,29.947095271426,31.3630377332529,31.1179356038666,31.9007920034146,31.7261174312364,29.8578585732466,26.0670558364872,23.8615475584179,25.2998125666703,28.0730479539788,25.6508482569843,23.5948704698408,24.9777493799911,25.06688806943,30.5937530795767,..
Argentina,ARG,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1249000000,1460000000,1357000000,981000000,1077000000,1199000000,1124000000,1096000000,1169000000,1576000000,1694000000,1868000000,1905000000,2230000000,3635000000,3947000000,3033000000,4162000000,3834000000,6700000000,10541000000,9430000000,5337000000,4504000000,4585000000,3814000000,4724000000,5818000000,5322000000,4203000000,4076000000,8275000000,14872000000,16784000000,21527000000,20122000000,23762000000,30450000000,31404000000,25508000000,25154000000,20320000000,8990000000,13834000000,22445000000,28689000000,34152000000,44706000000,57462000000,38786000000,56793000000,74319000000,67974000000,74442000000,65735000000,60205000000,55852000000,66937000000,65482000000,49124000000,42356000000,63184000000,81523000000,73714000000,60822000000
Argentina,ARG,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1142000000,1345200000,1291100000,930800000,1015600000,1131900000,1087200000,1061900000,1148400000,1534940000,1648890000,1830880000,1849050000,2189540000,3551830000,3826500000,2936260000,4069250000,3693840000,6423410000,10320110000,9204600000.00001,5202050000,4383080000,4435530000,3682660000,4507120000,5484350000,5089700000,4043974251,3937997000,7862201000,14272893000,16428231000,20970911823.354,18164021000,23179511869,29205997496,30602594379,25072204981,24699877017,19818866421,8737275689,13434066240,21917162335,28125706499,32539971571,42308095259,54201458905,37021994444,54342766314,69496471325,67514707474,73322021312,64498963507,59191832249,55357316000,66285597000,64818402000,48443181000,41823738000,62336769000,80516890000,72797792000,..
Argentina,ARG,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,7.92469352014011,4.90633363068689,3.71776004957013,2.28835410399656,2.88499409216227,2.86244367877021,2.18910963944076,3.34306431867409,3.04771856495994,2.50042346932128,1.85154861755484,1.53041160534825,1.74305724561261,1.04999223581209,1.15292680111379,1.26460211681693,1.88641332851995,1.77157952939731,1.31407965694237,1.4479847931239,0.693112767208867,0.691393433718027,0.394459876394883,0.136661890725243,0.109569769565306,0.0423606849396903,0.132678961287918,0.229926974026092,0.651315401693617,0.770621301366936,0.20510427001341,0.300704599131973,0.184545627855544,0.244134624111385,0.220543581459793,0.369863038586005,1.2621539342736,0.215157862725306,0.194937720838913,0.316316981534333,0.116749565109788,0.128369950427852,0.0837367419825271,0.066403052066535,0.175478515020088,0.12683705563545,0.0762361145456823,0.0557717071769629,0.0464823576873793,0.0418621098964368,0.0399956304660932,0.0335994397338562,0.0369719886731422,0.0737781406350109,0.0154955823420563,0.0110746309937225,0.122746196726734,0.0235526278808236,0.0130811617355207,0.00189500355065453,0.0150416971338143,0.0105684014517981,0.00390104486151912,0.00157697090593077,..
Argentina,ARG,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,0.175131348511384,..,0.06970800092944,..,0.295391886569516,1.24569308242778,1.58204562178072,1.79866277427253,2.08115639150122,1.52644403038555,0.61617209152824,1.71720702612951,0.712798464076147,3.27740073257397,9.50242551022994,4.59427675421403,1.96304142003774,3.728451188794,0.419617525393628,1.38789210092459,4.70295374758602,3.13441105534189,2.95364327524726,0.00593190176770673,0.0162325584541194,0.128439769079959,0.00155309820905589,0.88251114534995,0.890425761832721,0.350696149870218,0.331056625995398,0.108150376720208,0.147839684638566,0.0662578947179401,0.298923578183136,0.110135305393007,0.388209486500641,0.337992222362957,0.255308419385563,0.274634899691434,0.493326270070635,0.427255621998019,0.475971978912797,0.265246116577135,0.321972931173254,0.183695926009315,0.407823423294779,0.523763954967605,0.558186593335573,0.348290047406934,0.625333228412506,0.914194302080272,1.13914445574126,1.82069849563942,1.59015463231233,0.779438061756898,1.50377594173822,1.28095399065351,2.09767744659919,1.67304661516757,2.13752534505644,3.83100381734575,4.37142939822937,2.08964716951855,..
Argentina,ARG,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,81.768826619965,86.4778471602736,87.2899078305321,86.1302105715514,78.7908625443088,72.2236946726743,73.7398822663723,77.6815142668801,78.7095088819227,79.0773580726282,79.9416577212549,80.497902647907,80.710635191044,81.9829735926268,73.71214275458,75.5742845942767,73.3613508340542,76.6168212815629,77.5079591969333,77.1815904636322,80.0293795318073,81.0337222693,73.5108274622505,70.7450012320104,67.2151918710954,68.1564412679965,68.5797138749356,71.5224228942354,68.6735956932629,69.4368118270197,68.9888539783042,67.7283752984692,69.3813861002111,71.6766461343282,72.9630463960762,66.7601518408286,64.5813662625925,65.2346688231052,65.2565494110652,64.448843052477,59.6512646555256,58.5515633210191,58.1032853683599,51.1273708145718,51.8054753323065,47.8696259860306,42.58703321164,41.7360404596417,41.9850469687279,43.4895382509825,43.4378454780995,42.7835721758496,46.0635131581908,45.1075907731244,47.6148570816444,43.5409615799406,41.9095824660285,38.9956735246723,39.5718950306735,41.2028702243975,37.0009921160084,37.1730462963199,38.9727583864702,35.9615783401782,..
Argentina,ARG,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,0.0350262697022767,0.0892060660124889,0.0851986678026489,0.0429737859905458,0.0492319810949193,0.0795123244102836,1.11295069904341,0.715698276673886,0.696621386276559,0.715337407325368,0.513678899138208,0.398169186402167,0.267705037722073,0.318331704376262,0.335601647601377,0.263687442832876,0.329330508878642,0.257295570436813,0.265035843458298,0.322414418509795,0.365403081943894,0.261499684940138,0.236060783729491,0.132098889365469,0.142034886473544,0.139301483167059,0.249826940485277,0.270041116996545,0.266027467237755,0.425240121045469,0.397410155467361,3.17589183995678,1.42580064181803,1.72445225538891,1.47523389829656,3.32719831143115,4.27448515999636,4.9866161914157,5.48347710725967,5.85572171698735,6.6084256406482,7.47433142508287,5.09567126925529,7.0693902652664,5.15704265782179,7.25272982590687,12.3881713946934,14.6557233622589,15.483896809327,15.7876818274637,15.8789107590516,17.1164302161064,17.6050424977066,18.4333582437504,19.1757474159375,23.0887243758718,22.8513716235809,22.6580851342412,22.8979526523965,24.3321758742474,26.3609938451699,27.7728975654802,26.824123485147,25.3698614925024,..
Argentina,ARG,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.00875656742556918,0.0594707106749926,..,0.0107434464976364,..,..,0.00919793966151582,0.0188341651756286,0.017415534656914,0.0228021942225755,0.0200134636027873,0.0109237088176178,..,0.0123313572713903,0.0126695252869647,0.000522670848033451,0.00238398506944208,0.0117957854641519,0.0286964243172417,0.0484166509688779,0.00300384395127571,0.0118419051343893,0.00115339145144703,0.000912600271954881,0.000225452200751658,0.00108617140871001,0.00887484690889082,0.0486839826050489,0.105703676051634,0.0268192113174758,0.0141188528076583,0.0389458371771467,0.0379390499179108,0.0400103943023445,0.166595998754299,0.142859337147871,0.151905627689644,0.167047881198654,0.278711663931766,1.42173110929066,0.276697806847222,0.241332753266454,0.210044270699903,0.301187818171723,0.239144777042142,0.272767811193392,0.42639055076389,0.536329112929589,0.553162023785197,0.401440555086266,0.500295955544609,0.501454116095009,0.593238393507432,0.571265143138448,0.470336719390966,0.402088131009023,0.367272141590102,0.382665332259133,0.538294665147715,0.579594473781563,0.606325527383516,0.617556870809265,0.839227645280388,0.571059902476163,..
Argentina,ARG,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,7.74080560420315,7.73862622658341,6.80814809077531,9.07821229050279,14.3068137061835,19.6660482374768,17.7520235467255,16.734155758546,16.4315569487983,16.5009707219826,15.7621187586801,15.8787031372892,15.4787593629161,15.0730290380628,15.8202954533297,17.7919770024827,20.0510172804861,17.5919395465995,15.644424230611,15.948693918028,16.1576766139121,16.464267866067,25.1729606597399,28.235624264216,32.0728300789308,31.197286743821,30.2088695220007,26.4811691449306,28.829989979763,28.5574756989223,29.6820947298843,26.9083555609937,27.7885499456908,25.1441923357421,23.9016359527963,28.2008537647033,27.6730575270597,27.830591990954,27.5262609949845,26.489514823419,30.7839954254295,31.272505542662,34.3938744405573,39.7538818968932,41.5268707777265,43.0551532934135,42.7025984293845,41.3277678726993,39.9568293133198,38.4938361966332,38.4056777997023,37.6630288127798,33.894037597382,33.6590480259454,30.0184754099168,29.5838161493908,31.8695888362796,34.975958653582,33.9863130226506,30.8113643486789,32.3100316858335,30.0141638717271,28.741950912411,34.3657043883968,..
Argentina,ARG,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,..,..,..,..,0.521858999606144,2.18217156992667,2.23509933774834,0.574442037856672,0.0609543712991989,0.03322605443861,0.0903638205095549,0.340273529668793,0.241745761336903,0.420179581099226,7.44151606355034,3.88396707173657,1.02272959479065,2.0116729126989,0.00974595542849717,0.481675620892952,1.36539242314278,0.189144558155705,0.00365240626291558,0.00593190176770673,..,0.00461622848701754,0.000665613518166812,0.395306645272457,0.406310784525611,0.151681331761279,0.0249111413746633,0.114090189248532,0.0361104087307317,0.0624352068095463,0.227581902027028,0.0202653366234272,0.29021728058893,0.287865531767969,0.209580270240133,0.167572764469016,0.323896296912481,0.154451073788788,0.267013985027067,0.179501169409151,0.185526969132612,0.109583089054477,0.349788750588334,0.320401004039916,0.503665208492786,0.357051979465745,0.339209717324439,0.351200029795182,0.26210489776342,0.267821565044418,0.219085351634626,0.0815764746002026,0.329224776721473,0.310618006502981,0.610885161902017,0.861561919313267,1.30274582343644,1.54956860211988,1.49990890110137,1.20530029262426,..
Argentina,ARG,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1.9877408056042,0.587273267915552,1.78142669041902,2.19166308551783,3.16069318629382,1.82878346143652,0.745033112582781,0.423768716451643,0.383141762452107,0.461907305823029,1.19656253600907,0.888097526872324,0.707390281495903,0.559021529636362,0.875323424826076,0.47563047171044,0.430820158977747,0.206671991153161,0.22280336993481,0.0666312752883593,0.0947664317531499,0.101905568954653,0.0611297469266924,0.0780273232521423,0.049374031964613,0.0551231989920329,0.0863078861889632,0.11177258927676,0.0726958366897852,0.120151407957123,0.163103222272643,0.366067975112821,0.430382263777918,0.365632793938678,0.363532118403649,0.334347774647475,0.837329108123161,0.528737291103136,0.58954805519301,0.626565689451915,0.755028087272035,0.949830550351435,1.10663813803804,1.16904094556556,0.673531553691437,0.841824101408504,1.08356867869619,1.04087058352343,1.0355732139679,1.13038326617712,1.12000992640523,0.945024690431648,1.07658315083408,1.16922248685975,1.1741082070533,1.34796158470577,1.40897727050206,1.35716360825716,1.54417568023352,1.82380880396768,2.06323738925488,2.35895607614825,2.4254339679538,2.10502813052352,..
Argentina,ARG,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,0.53415061295972,0.141242937853107,0.317558670900782,0.257842715943275,0.285545490350532,1.15734605530524,2.21670345842531,0.508522459741972,0.653082549634274,0.687974774258277,0.62405618325055,0.455518657694661,0.850707119872367,0.58414096111512,0.649524329711726,0.745328629295701,2.9159543092233,1.53222338268723,5.00725532237455,4.50259285955591,1.29126530628065,1.24622471373009,0.619755673244202,0.665741898391086,0.41077390976952,0.403784221187946,0.733062354674382,0.940676652657106,0.994361160775684,0.511199100609704,0.524403649875812,1.36756869990986,0.715285961998034,0.742496255378927,0.68183015218616,0.844460596032123,0.929485099676065,0.749314427730032,0.460934776486781,0.673733862370739,1.48394252225519,1.22761538340155,0.73973578607999,0.333224038055659,0.236929417258888,0.471478837357258,0.386212869687943,0.327095897730261,0.435344104692047,0.298205814295054,0.278054733406298,0.60569051920853,0.468508315942585,0.717915621502172,1.31189423208044,1.94379707348802,1.14123668857067,1.29628311260439,0.837402625260647,0.386729352062987,0.340631915779503,0.503242315943581,0.692695656774622,0.419890482392653,..
Argentina,ARG,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,2.56567425569177,0.87719298245614,2.18418402912245,2.50322303394929,4.01732965734541,5.24781341107872,6.31898454746137,2.2412656558998,1.81121560431905,1.92124773606786,2.44467490251017,2.09298260945556,2.06754820042725,1.89400513349836,9.31463499097648,5.36913628642362,4.70121855693978,4.01965964244025,5.53353691551339,5.42173082521589,3.11983108707175,1.81061643091498,0.921752001614748,0.882712613048359,0.602408280408429,0.603911303242765,1.07873764177568,1.76648098680792,1.84509892528047,1.23509117269105,1.12394702179814,5.06256454140514,2.64551832624262,2.9350269058184,2.9147740696677,4.66913135588205,6.48342227607416,6.71958132321549,7.02225187311136,8.74532514256968,9.44799035393513,10.0475611858911,7.41910344910029,9.0523442364685,6.49217537494687,8.9483836649205,14.6341322444298,16.8804199604821,18.011641360265,17.9747634424879,18.1164810917322,19.5197995716367,20.0054772557541,21.1595830602952,22.3511719260968,26.8641476396748,26.0980825009652,26.0048151938648,26.4287107849404,27.9838704233729,30.6739345010243,32.8022214305012,32.2813896562572,29.671140300519,..
Argentina,ARG,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,7.74080560420315,7.73862622658341,6.80814809077531,9.07821229050279,14.3068137061835,19.6660482374768,17.7520235467255,16.734155758546,16.4315569487983,16.5009707219826,15.7621187586801,15.8787031372892,15.4787593629161,15.0730290380628,15.8202954533297,17.7919770024827,20.0510172804861,17.5919395465995,15.644424230611,15.948693918028,16.1576766139121,16.464267866067,25.1729606597399,28.235624264216,32.0728300789308,31.197286743821,30.2088695220007,26.4811691449306,28.829989979763,28.5574756989223,29.6820947298843,26.9083555609937,27.7885499456908,25.1441923357421,23.9016359527963,28.2008537647033,27.6730575270597,27.830591990954,27.5262609949845,26.489514823419,30.7839954254295,31.272505542662,34.3938744405573,39.7538818968932,41.5268707777265,43.0551532934135,42.7025984293845,41.3277678726993,39.9568293133198,38.4938361966332,38.4056777997023,37.6630288127798,33.894037597382,33.6590480259454,30.0184754099168,29.5838161493908,31.8695888362796,34.975958653582,33.9863130226506,30.8113643486789,32.3100316858335,30.0141638717271,28.741950912411,34.3657043883968,..
Argentina,ARG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,14.6733715848601,12.0404006853661,14.0312102521686,12.8392300921298,9.71285209107025,9.49736435145393,9.48988805048387,10.5579218347993,9.5964508044544,10.1995488156995,10.9770038885701,10.8370480999795,11.0730427565048,10.4598050924408,10.4449704660806,13.1734899234731,13.5803555138186,17.2839505865141,11.4924905713333,20.9523639416253,24.1184199896689,23.6066921870974,15.3746725069663,11.8677688070133,10.8557450655549,13.8512495570217,10.9339195053468,11.191894971063,11.3933117031478,17.9851869802937,11.6227035712622,10.6752064512818,11.848556815874,12.6306426385834,14.44453076445,15.9240093515624,17.4804496421547,19.4018281835286,19.3495027985613,17.2264683993891,18.1190431160743,17.4408510709564,35.4467669076716,34.0160118326352,34.629974908102,34.7393625713073,34.7002711144739,34.9475958389525,35.258516452524,28.36776900922,29.5023394337096,29.8722198953467,27.0990432264413,27.2460417167365,25.4864119079835,19.6703052646326,20.4045569707469,19.5114139324649,24.2488903055263,25.5139709712499,25.2086565639736,29.0029626540922,26.8602508226851,21.7471562351395,22.1933352341159
Argentina,ARG,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.11514642461149,0.20696226796284,-1.02741414883784,-0.0293501448417777,0.937693380866245,-1.98714002325741,-1.79513121662316,-4.50695733650219,-1.63279071358235,-2.31301412465779,-2.07121347338681,1.98777634076075,7.96597928468368,9.74790691311245,8.65686101394012,10.7983080317586,8.8125201831958,6.35275533432917,1.2335810199215,-5.88370979467625,-7.30094795400061,-4.67804720521399,-2.82890854049446,-1.97226610161673,-2.20229487907582,-1.05596889680044,2.09332550662804,1.83927574341769,2.76631080610292,1.23994419495497,-0.076755798840944,1.64830095272639,0.744332399537395,..
Argentina,ARG,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,108.7363,111.3607,115.8022,119.6388,119.7289,121.8858,124.7846,130.4305,125.1015,124.5665,122.707,120.2267,117.9501,120.3244,121.5813,120.3753,118.8655,117.6075,121.5936,123.8947,125.7234,124.3214,125.9836,124.4317,125.6865,126.9023,123.2251,123.4665,120.0571,123.6706,122.8154,123.1194,128.2225,135.7385,137.9788,136.6071,139.2994,136.8028,133.7103,127.2743,118.3262,116.5444,119.842,122.1668,123.2438,122.9546,124.3958,128.3552,128.0358,129.2013,127.2823,125.6269,127.7957,126.6592,..
Argentina,ARG,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,93.0722,95.0347,99.1286,103.1639,103.1204,105.2778,108.0431,112.6804,107.0714,105.6078,103.6046,101.1485,98.5056,100.1945,101.2702,100.1528,98.6866,97.2142,100.3389,102.3263,103.8273,102.0226,102.6445,100.3833,100.6004,99.1464,96.4668,95.8725,93.11,95.8391,95.2392,95.4053,100.613,107.6135,109.6578,110.4465,112.8891,113.997,112.1315,106.0374,97.2247,95.6315,98.6172,100.837,101.6547,101.0367,102.5871,106.4963,105.9111,106.7413,105.6657,103.5333,104.8903,103.1928,..
